geoid,total_pop,median_income,state,county,tract,name,b01003_001_moe,b19013_001_moe
06037701701,3350,73710,06,037,701701,"Los Angeles County, California",591.0,15280.0
06037701702,3146,73906,06,037,701702,"Los Angeles County, California",378.0,43981.0
06037701801,6668,77698,06,037,701801,"Los Angeles County, California",694.0,10277.0
06037701802,5260,89125,06,037,701802,"Los Angeles County, California",766.0,15680.0
06037701902,5149,75565,06,037,701902,"Los Angeles County, California",511.0,47358.0
06037702002,6185,96664,06,037,702002,"Los Angeles County, California",634.0,9860.0
06037702102,5620,98025,06,037,702102,"Los Angeles County, California",792.0,10809.0
06037702201,3920,105284,06,037,702201,"Los Angeles County, California",562.0,48143.0
06037702202,3920,141071,06,037,702202,"Los Angeles County, California",414.0,31491.0
06037702300,6820,114915,06,037,702300,"Los Angeles County, California",744.0,33717.0
06037702400,4541,129911,06,037,702400,"Los Angeles County, California",537.0,28270.0
06037702501,4998,136688,06,037,702501,"Los Angeles County, California",518.0,46763.0
06037702502,4142,109231,06,037,702502,"Los Angeles County, California",498.0,27447.0
06037702600,6688,161016,06,037,702600,"Los Angeles County, California",588.0,35582.0
06037702700,3460,149674,06,037,702700,"Los Angeles County, California",471.0,52371.0
06037702801,5359,105781,06,037,702801,"Los Angeles County, California",1050.0,37597.0
06037702802,2293,104185,06,037,702802,"Los Angeles County, California",346.0,8450.0
06037702803,2749,111927,06,037,702803,"Los Angeles County, California",355.0,26728.0
06037702900,10274,135584,06,037,702900,"Los Angeles County, California",1385.0,12731.0
06037703002,6903,156776,06,037,703002,"Los Angeles County, California",904.0,35354.0
06037703003,6127,93120,06,037,703003,"Los Angeles County, California",654.0,6593.0
06037703100,6444,121662,06,037,703100,"Los Angeles County, California",845.0,13683.0
06037703200,5555,92796,06,037,703200,"Los Angeles County, California",901.0,30599.0
06037800101,5734,186964,06,037,800101,"Los Angeles County, California",553.0,26185.0
06037800103,3416,134120,06,037,800103,"Los Angeles County, California",1156.0,16653.0
06037800104,3665,139388,06,037,800104,"Los Angeles County, California",725.0,47301.0
06037800202,6121,230313,06,037,800202,"Los Angeles County, California",721.0,44967.0
06037800204,4086,164833,06,037,800204,"Los Angeles County, California",487.0,56014.0
06037800205,4036,117230,06,037,800205,"Los Angeles County, California",412.0,8710.0
06037800206,3604,250001,06,037,800206,"Los Angeles County, California",555.0,
06037800324,6585,154288,06,037,800324,"Los Angeles County, California",752.0,24556.0
06037800325,3677,165743,06,037,800325,"Los Angeles County, California",492.0,42527.0
06037800328,1217,250001,06,037,800328,"Los Angeles County, California",255.0,
06037800333,2196,106625,06,037,800333,"Los Angeles County, California",302.0,31293.0
06037800334,3749,172500,06,037,800334,"Los Angeles County, California",665.0,47432.0
06037800335,4475,133235,06,037,800335,"Los Angeles County, California",491.0,39120.0
06037800336,3893,220938,06,037,800336,"Los Angeles County, California",1086.0,40219.0
06037800337,3771,100813,06,037,800337,"Los Angeles County, California",421.0,38784.0
06037800338,6471,198889,06,037,800338,"Los Angeles County, California",788.0,22957.0
06037800406,2167,168409,06,037,800406,"Los Angeles County, California",443.0,65937.0
06037800410,3527,139500,06,037,800410,"Los Angeles County, California",178.0,69056.0
06037800411,2740,191154,06,037,800411,"Los Angeles County, California",668.0,61578.0
06037800412,3682,152000,06,037,800412,"Los Angeles County, California",639.0,77019.0
06037800504,1890,193504,06,037,800504,"Los Angeles County, California",337.0,22126.0
06037800506,3393,238177,06,037,800506,"Los Angeles County, California",614.0,82745.0
06037900102,782,45982,06,037,900102,"Los Angeles County, California",210.0,8556.0
06037900103,6514,59434,06,037,900103,"Los Angeles County, California",1046.0,7299.0
06037900104,6593,57970,06,037,900104,"Los Angeles County, California",801.0,3181.0
06037900301,4439,62821,06,037,900301,"Los Angeles County, California",702.0,16116.0
06037900501,7939,75368,06,037,900501,"Los Angeles County, California",984.0,12864.0
06037900504,7051,85559,06,037,900504,"Los Angeles County, California",699.0,7037.0
06037900505,4587,77930,06,037,900505,"Los Angeles County, California",689.0,16362.0
06037900506,5095,77021,06,037,900506,"Los Angeles County, California",627.0,10142.0
06037900508,3831,88417,06,037,900508,"Los Angeles County, California",407.0,12672.0
06037900509,4480,60609,06,037,900509,"Los Angeles County, California",714.0,12485.0
06037900510,3960,51172,06,037,900510,"Los Angeles County, California",767.0,18849.0
06037900602,5463,48697,06,037,900602,"Los Angeles County, California",639.0,4178.0
06037900606,4580,43598,06,037,900606,"Los Angeles County, California",1047.0,2655.0
06037900607,3998,62311,06,037,900607,"Los Angeles County, California",1163.0,13659.0
06037900608,4229,73087,06,037,900608,"Los Angeles County, California",746.0,24584.0
06037900609,5186,56000,06,037,900609,"Los Angeles County, California",683.0,29209.0
06037900610,3207,27624,06,037,900610,"Los Angeles County, California",531.0,2772.0
06037900611,4808,84828,06,037,900611,"Los Angeles County, California",927.0,10536.0
06037900701,4436,49309,06,037,900701,"Los Angeles County, California",550.0,9433.0
06037900703,5363,62997,06,037,900703,"Los Angeles County, California",995.0,11655.0
06037900704,3343,52446,06,037,900704,"Los Angeles County, California",499.0,14290.0
06037900705,4145,56250,06,037,900705,"Los Angeles County, California",831.0,8912.0
06037900804,3877,48281,06,037,900804,"Los Angeles County, California",601.0,12158.0
06037900805,5629,90678,06,037,900805,"Los Angeles County, California",1095.0,14440.0
06037900806,4274,24502,06,037,900806,"Los Angeles County, California",592.0,4959.0
06037900807,3859,75319,06,037,900807,"Los Angeles County, California",748.0,20177.0
06037900808,5369,67409,06,037,900808,"Los Angeles County, California",1658.0,28374.0
06037900901,3033,49345,06,037,900901,"Los Angeles County, California",693.0,19691.0
06037900902,1397,58750,06,037,900902,"Los Angeles County, California",231.0,23045.0
06037901003,3658,,06,037,901003,"Los Angeles County, California",107.0,
06037901007,2254,96450,06,037,901007,"Los Angeles County, California",272.0,19554.0
06037901008,3365,88468,06,037,901008,"Los Angeles County, California",525.0,17810.0
06037901009,5550,93715,06,037,901009,"Los Angeles County, California",590.0,6966.0
06037901010,5521,74063,06,037,901010,"Los Angeles County, California",652.0,9295.0
06037901011,5363,82551,06,037,901011,"Los Angeles County, California",582.0,19751.0
06037901012,6806,116860,06,037,901012,"Los Angeles County, California",1357.0,13490.0
06037901013,3613,123306,06,037,901013,"Los Angeles County, California",796.0,28112.0
06037901014,5272,117109,06,037,901014,"Los Angeles County, California",763.0,27198.0
06037901101,5375,90387,06,037,901101,"Los Angeles County, California",902.0,12578.0
06037901102,5244,92130,06,037,901102,"Los Angeles County, California",643.0,16124.0
06037901209,989,77969,06,037,901209,"Los Angeles County, California",174.0,29388.0
06037901210,1714,101042,06,037,901210,"Los Angeles County, California",323.0,20531.0
06037901214,4926,104701,06,037,901214,"Los Angeles County, California",1040.0,17432.0
06037901215,3638,53833,06,037,901215,"Los Angeles County, California",361.0,27340.0
06037901216,2473,109018,06,037,901216,"Los Angeles County, California",936.0,17734.0
06037901217,1533,115278,06,037,901217,"Los Angeles County, California",304.0,23506.0
06037901218,2424,190417,06,037,901218,"Los Angeles County, California",464.0,54438.0
06037901300,2206,67984,06,037,901300,"Los Angeles County, California",698.0,20927.0
06037910002,7240,60417,06,037,910002,"Los Angeles County, California",1433.0,18655.0
06037910210,7665,125031,06,037,910210,"Los Angeles County, California",1147.0,4577.0
06037910211,1677,224444,06,037,910211,"Los Angeles County, California",430.0,32430.0
06037910212,3143,110673,06,037,910212,"Los Angeles County, California",503.0,43391.0
06037910213,1530,127202,06,037,910213,"Los Angeles County, California",471.0,27268.0
06037910214,5499,113300,06,037,910214,"Los Angeles County, California",343.0,19836.0
06037910215,6659,91648,06,037,910215,"Los Angeles County, California",865.0,16547.0
06037910216,5257,130385,06,037,910216,"Los Angeles County, California",1127.0,42473.0
06037910217,5356,106000,06,037,910217,"Los Angeles County, California",557.0,19076.0
06037910218,4591,76603,06,037,910218,"Los Angeles County, California",458.0,11895.0
06037910301,4332,125242,06,037,910301,"Los Angeles County, California",685.0,29867.0
06037910302,6138,104932,06,037,910302,"Los Angeles County, California",871.0,23201.0
06037910401,6096,83277,06,037,910401,"Los Angeles County, California",896.0,13825.0
06037910404,4863,68301,06,037,910404,"Los Angeles County, California",713.0,8766.0
06037910405,5882,41047,06,037,910405,"Los Angeles County, California",554.0,8346.0
06037910501,5460,29310,06,037,910501,"Los Angeles County, California",630.0,8727.0
06037910502,4875,50303,06,037,910502,"Los Angeles County, California",629.0,20848.0
06037910504,4363,62207,06,037,910504,"Los Angeles County, California",587.0,12695.0
06037910505,3251,70665,06,037,910505,"Los Angeles County, California",445.0,19873.0
06037910601,6449,64805,06,037,910601,"Los Angeles County, California",754.0,23153.0
06037910602,4867,48032,06,037,910602,"Los Angeles County, California",649.0,12518.0
06037910605,5376,60000,06,037,910605,"Los Angeles County, California",670.0,16420.0
06037910606,3209,75402,06,037,910606,"Los Angeles County, California",449.0,12868.0
06037910607,4233,69375,06,037,910607,"Los Angeles County, California",647.0,19245.0
06037910608,3636,65647,06,037,910608,"Los Angeles County, California",733.0,9005.0
06037910706,6888,91641,06,037,910706,"Los Angeles County, California",807.0,18218.0
06037910707,5101,74096,06,037,910707,"Los Angeles County, California",472.0,16676.0
06037910709,1660,106429,06,037,910709,"Los Angeles County, California",205.0,23242.0
06037910712,3322,90147,06,037,910712,"Los Angeles County, California",660.0,21041.0
06037910713,7172,87877,06,037,910713,"Los Angeles County, California",954.0,10588.0
06037910714,4116,76786,06,037,910714,"Los Angeles County, California",422.0,11762.0
06037910715,6538,75469,06,037,910715,"Los Angeles County, California",740.0,10764.0
06037910716,6488,92324,06,037,910716,"Los Angeles County, California",765.0,13110.0
06037910717,2308,91250,06,037,910717,"Los Angeles County, California",500.0,45160.0
06037910718,5308,87238,06,037,910718,"Los Angeles County, California",898.0,14800.0
06037910719,4658,104115,06,037,910719,"Los Angeles County, California",860.0,21722.0
06037910720,5366,75625,06,037,910720,"Los Angeles County, California",1104.0,47621.0
06037910721,3708,48659,06,037,910721,"Los Angeles County, California",1181.0,35433.0
06037910804,2900,128478,06,037,910804,"Los Angeles County, California",474.0,23040.0
06037910807,6142,124688,06,037,910807,"Los Angeles County, California",751.0,22274.0
06037910808,3836,105208,06,037,910808,"Los Angeles County, California",879.0,26642.0
06037910809,2219,166591,06,037,910809,"Los Angeles County, California",424.0,29313.0
06037910810,2927,172426,06,037,910810,"Los Angeles County, California",598.0,58805.0
06037910814,3434,114472,06,037,910814,"Los Angeles County, California",496.0,18606.0
06037910815,5272,110982,06,037,910815,"Los Angeles County, California",747.0,27226.0
06037911001,3658,79111,06,037,911001,"Los Angeles County, California",673.0,14269.0
06037911100,7316,65135,06,037,911100,"Los Angeles County, California",905.0,6048.0
06037920013,8039,134023,06,037,920013,"Los Angeles County, California",820.0,33725.0
06037920015,6443,185651,06,037,920015,"Los Angeles County, California",823.0,22387.0
06037920016,4901,170463,06,037,920016,"Los Angeles County, California",1140.0,43255.0
06037920017,4224,141696,06,037,920017,"Los Angeles County, California",573.0,19883.0
06037920018,2065,143352,06,037,920018,"Los Angeles County, California",258.0,25927.0
06037920020,5655,106172,06,037,920020,"Los Angeles County, California",525.0,21653.0
06037920028,9068,139269,06,037,920028,"Los Angeles County, California",2201.0,30792.0
06037920029,3681,108531,06,037,920029,"Los Angeles County, California",370.0,10688.0
06037920030,5506,112656,06,037,920030,"Los Angeles County, California",496.0,20080.0
06037920031,5924,62428,06,037,920031,"Los Angeles County, California",934.0,18411.0
06037920034,3977,131149,06,037,920034,"Los Angeles County, California",409.0,25654.0
06037920035,8598,102601,06,037,920035,"Los Angeles County, California",1451.0,22348.0
06037920038,3014,68971,06,037,920038,"Los Angeles County, California",369.0,6036.0
06037920039,1677,133214,06,037,920039,"Los Angeles County, California",267.0,19334.0
06037920040,3270,113250,06,037,920040,"Los Angeles County, California",461.0,16627.0
06037920041,2952,116318,06,037,920041,"Los Angeles County, California",390.0,9879.0
06037920042,6583,121813,06,037,920042,"Los Angeles County, California",792.0,37751.0
06037920043,8748,153500,06,037,920043,"Los Angeles County, California",934.0,33645.0
06037920044,2544,105739,06,037,920044,"Los Angeles County, California",316.0,14737.0
06037920045,4492,158571,06,037,920045,"Los Angeles County, California",542.0,42275.0
06037920046,3741,83806,06,037,920046,"Los Angeles County, California",1036.0,16933.0
06037920047,7559,63874,06,037,920047,"Los Angeles County, California",1737.0,7958.0
06037920048,5431,90900,06,037,920048,"Los Angeles County, California",429.0,11863.0
06037920049,5936,165700,06,037,920049,"Los Angeles County, California",724.0,32969.0
06037920050,1040,68125,06,037,920050,"Los Angeles County, California",146.0,32099.0
06037920102,4899,95000,06,037,920102,"Los Angeles County, California",524.0,12332.0
06037920104,2959,147135,06,037,920104,"Los Angeles County, California",418.0,24346.0
06037920106,3761,107065,06,037,920106,"Los Angeles County, California",874.0,16034.0
