geoid,geoid20,year,denom_occupied_housing,no_vehicle_count,no_vehicle_pct
1400000US06037195100,6037195100,2023,2233,55,2.4630542
1400000US06037195201,6037195201,2023,1610,56,3.4782608
1400000US06037195202,6037195202,2023,1469,46,3.131382
1400000US06037195300,6037195300,2023,1510,187,12.384106
1400000US06037195400,6037195400,2023,2318,149,6.4279552
1400000US06037195500,6037195500,2023,2484,218,8.7761679
1400000US06037195600,6037195600,2023,1178,114,9.6774197
1400000US06037195710,6037195710,2023,1494,194,12.985274
1400000US06037195720,6037195720,2023,863,81,9.3858633
1400000US06037195802,6037195802,2023,1091,168,15.398717
1400000US06037195803,6037195803,2023,1081,113,10.453284
1400000US06037195804,6037195804,2023,1082,94,8.6876154
1400000US06037195901,6037195901,2023,1189,253,21.278385
1400000US06037195902,6037195902,2023,1028,81,7.8793774
1400000US06037195903,6037195903,2023,870,67,7.7011495
1400000US06037197200,6037197200,2023,1165,135,11.587983
1400000US06037197300,6037197300,2023,1824,145,7.9495616
1400000US06037197410,6037197410,2023,1701,51,2.9982364
1400000US06037197420,6037197420,2023,1610,118,7.3291926
1400000US06037197500,6037197500,2023,1800,199,11.055555
1400000US06037197600,6037197600,2023,900,77,8.5555553
1400000US06037197700,6037197700,2023,2191,299,13.646737
1400000US06037199001,6037199001,2023,699,156,22.317596
1400000US06037199002,6037199002,2023,1136,140,12.323944
1400000US06037199110,6037199110,2023,782,94,12.02046
1400000US06037199120,6037199120,2023,1103,210,19.038984
1400000US06037199201,6037199201,2023,1190,330,27.731092
1400000US06037199202,6037199202,2023,893,199,22.284435
1400000US06037199300,6037199300,2023,1317,240,18.223234
1400000US06037199400,6037199400,2023,1501,194,12.924717
1400000US06037199700,6037199700,2023,1268,115,9.0694008
1400000US06037199801,6037199801,2023,897,159,17.725752
1400000US06037199802,6037199802,2023,595,86,14.453781
1400000US06037199900,6037199900,2023,879,210,23.890785
1400000US06037201110,6037201110,2023,755,19,2.5165563
1400000US06037201120,6037201120,2023,1306,74,5.6661563
1400000US06037201200,6037201200,2023,765,40,5.2287583
1400000US06037201301,6037201301,2023,1073,131,12.20876
1400000US06037201302,6037201302,2023,1951,85,4.35674
1400000US06037201401,6037201401,2023,1321,220,16.654051
1400000US06037201402,6037201402,2023,1398,73,5.2217455
1400000US06037201501,6037201501,2023,1563,50,3.1989763
1400000US06037201503,6037201503,2023,950,120,12.631579
1400000US06037201504,6037201504,2023,583,42,7.2041168
1400000US06037201601,6037201601,2023,690,23,3.3333333
1400000US06037201602,6037201602,2023,733,46,6.2755799
1400000US06037201700,6037201700,2023,1492,103,6.9034853
1400000US06037203100,6037203100,2023,1267,106,8.3662195
1400000US06037203200,6037203200,2023,1262,132,10.459588
1400000US06037203300,6037203300,2023,515,89,17.281553
1400000US06037203500,6037203500,2023,925,139,15.027027
1400000US06037203601,6037203601,2023,827,129,15.598549
1400000US06037203602,6037203602,2023,555,131,23.603603
1400000US06037203710,6037203710,2023,824,55,6.6747575
1400000US06037203720,6037203720,2023,986,143,14.503042
1400000US06037203800,6037203800,2023,1260,261,20.714285
1400000US06037203900,6037203900,2023,678,70,10.324484
1400000US06037204110,6037204110,2023,816,187,22.916666
1400000US06037204120,6037204120,2023,695,116,16.690647
1400000US06037204200,6037204200,2023,1031,143,13.870029
1400000US06037204300,6037204300,2023,1368,299,21.856726
1400000US06037204410,6037204410,2023,666,162,24.324324
1400000US06037204420,6037204420,2023,868,251,28.917051
1400000US06037204600,6037204600,2023,1112,119,10.701439
1400000US06037204700,6037204700,2023,1218,106,8.7027912
1400000US06037204810,6037204810,2023,1369,185,13.513514
1400000US06037204820,6037204820,2023,541,50,9.2421446
1400000US06037204910,6037204910,2023,943,137,14.528102
1400000US06037204920,6037204920,2023,674,79,11.721068
1400000US06037205110,6037205110,2023,866,93,10.73903
1400000US06037205120,6037205120,2023,935,218,23.315508
1400000US06037206010,6037206010,2023,1497,392,26.185705
1400000US06037206020,6037206020,2023,245,21,8.5714283
1400000US06037206050,6037206050,2023,753,208,27.622843
1400000US06037206051,6037206051,2023,1011,44,4.3521266
1400000US06037206052,6037206052,2023,1865,155,8.3109922
1400000US06037206053,6037206053,2023,1077,264,24.512535
1400000US06037206054,6037206054,2023,629,98,15.580286
1400000US06037206201,6037206201,2023,1229,261,21.236778
1400000US06037206202,6037206202,2023,1136,714,62.852112
1400000US06037206301,6037206301,2023,1220,1008,82.622948
1400000US06037206302,6037206302,2023,660,561,85
1400000US06037206303,6037206303,2023,550,485,88.181816
1400000US06037207101,6037207101,2023,1774,426,24.013529
1400000US06037207102,6037207102,2023,1582,370,23.388117
1400000US06037207103,6037207103,2023,868,277,31.912443
1400000US06037207303,6037207303,2023,1858,748,40.258343
1400000US06037207304,6037207304,2023,1664,1147,68.93029
1400000US06037207305,6037207305,2023,717,220,30.683403
1400000US06037207306,6037207306,2023,1682,666,39.595718
1400000US06037207307,6037207307,2023,1082,701,64.78743
1400000US06037207308,6037207308,2023,762,210,27.559055
1400000US06037207400,6037207400,2023,858,89,10.37296
1400000US06037207501,6037207501,2023,1306,134,10.260337
1400000US06037207502,6037207502,2023,2563,1117,43.581741
1400000US06037207711,6037207711,2023,1836,238,12.962963
1400000US06037207712,6037207712,2023,3163,869,27.473917
1400000US06037207901,6037207901,2023,2589,619,23.908846
1400000US06037207902,6037207902,2023,4752,712,14.983165
1400000US06037208001,6037208001,2023,1263,56,4.4338875
1400000US06037208002,6037208002,2023,1271,266,20.928402
1400000US06037208301,6037208301,2023,551,167,30.308531
1400000US06037208302,6037208302,2023,1749,552,31.560892
1400000US06037208401,6037208401,2023,1345,439,32.639404
1400000US06037208402,6037208402,2023,882,151,17.120182
1400000US06037208501,6037208501,2023,894,140,15.659955
1400000US06037208502,6037208502,2023,1423,369,25.931131
1400000US06037208610,6037208610,2023,1474,127,8.6160107
1400000US06037208620,6037208620,2023,1605,192,11.962617
1400000US06037208710,6037208710,2023,2074,360,17.357763
1400000US06037208720,6037208720,2023,1487,492,33.08675
1400000US06037208801,6037208801,2023,1364,664,48.680351
1400000US06037208802,6037208802,2023,1380,462,33.47826
1400000US06037208902,6037208902,2023,674,361,53.560829
1400000US06037208903,6037208903,2023,1079,403,37.349396
1400000US06037208904,6037208904,2023,1367,853,62.399414
1400000US06037209103,6037209103,2023,1064,490,46.052631
1400000US06037209104,6037209104,2023,940,427,45.425533
1400000US06037209105,6037209105,2023,1001,429,42.857143
1400000US06037209106,6037209106,2023,1231,400,32.493908
1400000US06037209201,6037209201,2023,2061,342,16.593887
1400000US06037209202,6037209202,2023,520,106,20.384615
1400000US06037209300,6037209300,2023,2340,863,36.880341
1400000US06037209401,6037209401,2023,1547,1013,65.481575
1400000US06037209402,6037209402,2023,1280,767,59.921875
1400000US06037209403,6037209403,2023,1514,862,56.935272
1400000US06037209510,6037209510,2023,956,187,19.560669
1400000US06037209520,6037209520,2023,925,425,45.945946
1400000US06037209810,6037209810,2023,755,186,24.635761
1400000US06037209820,6037209820,2023,814,211,25.921375
1400000US06037210010,6037210010,2023,1223,583,47.669666
1400000US06037211000,6037211000,2023,2169,10,.46104196
1400000US06037211121,6037211121,2023,1002,96,9.5808382
1400000US06037211122,6037211122,2023,1201,318,26.477936
1400000US06037211123,6037211123,2023,1133,261,23.036186
1400000US06037211124,6037211124,2023,2020,419,20.742575
1400000US06037211201,6037211201,2023,1104,146,13.224638
1400000US06037211202,6037211202,2023,1039,337,32.435032
1400000US06037211310,6037211310,2023,1545,449,29.061489
1400000US06037211320,6037211320,2023,1198,478,39.899834
1400000US06037211410,6037211410,2023,1126,180,15.98579
1400000US06037211420,6037211420,2023,1259,266,21.12788
1400000US06037211500,6037211500,2023,1867,216,11.569363
1400000US06037211701,6037211701,2023,1282,93,7.2542901
1400000US06037211703,6037211703,2023,2182,372,17.04858
1400000US06037211704,6037211704,2023,1652,352,21.307507
1400000US06037211802,6037211802,2023,2175,528,24.275862
1400000US06037211803,6037211803,2023,1741,203,11.659966
1400000US06037211804,6037211804,2023,1334,248,18.590704
1400000US06037211910,6037211910,2023,1939,530,27.333677
1400000US06037211921,6037211921,2023,922,231,25.05423
1400000US06037211922,6037211922,2023,1371,427,31.145149
1400000US06037212101,6037212101,2023,1576,468,29.695431
1400000US06037212102,6037212102,2023,1291,366,28.350117
1400000US06037212202,6037212202,2023,1330,438,32.932331
1400000US06037212203,6037212203,2023,1490,601,40.335571
1400000US06037212204,6037212204,2023,1549,331,21.368626
1400000US06037212303,6037212303,2023,1649,469,28.441481
1400000US06037212304,6037212304,2023,796,375,47.110554
1400000US06037212305,6037212305,2023,982,303,30.855396
1400000US06037212306,6037212306,2023,1128,182,16.134752
1400000US06037212410,6037212410,2023,1662,396,23.826715
1400000US06037212420,6037212420,2023,1138,345,30.316345
1400000US06037212501,6037212501,2023,922,180,19.522776
1400000US06037212502,6037212502,2023,1702,531,31.198589
1400000US06037212610,6037212610,2023,1986,243,12.235649
1400000US06037212620,6037212620,2023,1789,453,25.321409
1400000US06037212701,6037212701,2023,846,97,11.465721
1400000US06037212702,6037212702,2023,1382,131,9.4790163
1400000US06037212800,6037212800,2023,1342,195,14.530551
1400000US06037212900,6037212900,2023,1408,325,23.082386
1400000US06037213100,6037213100,2023,1098,103,9.3806925
1400000US06037213201,6037213201,2023,1702,421,24.735605
1400000US06037213202,6037213202,2023,1198,287,23.956594
1400000US06037213310,6037213310,2023,948,153,16.13924
1400000US06037213320,6037213320,2023,941,298,31.668438
1400000US06037213401,6037213401,2023,1645,298,18.115501
1400000US06037213402,6037213402,2023,1708,405,23.711945
1400000US06037214000,6037214000,2023,1240,57,4.5967741
1400000US06037214100,6037214100,2023,1790,67,3.7430167
1400000US06037214400,6037214400,2023,1705,186,10.909091
1400000US06037214501,6037214501,2023,1677,176,10.494931
1400000US06037214503,6037214503,2023,1565,170,10.862619
1400000US06037214504,6037214504,2023,1670,186,11.137725
1400000US06037214505,6037214505,2023,916,49,5.3493452
1400000US06037214600,6037214600,2023,1284,128,9.9688473
1400000US06037214700,6037214700,2023,1287,82,6.3714066
1400000US06037214800,6037214800,2023,1469,103,7.0115724
1400000US06037214902,6037214902,2023,1532,84,5.4830289
1400000US06037214903,6037214903,2023,1101,197,17.892824
1400000US06037214904,6037214904,2023,924,43,4.6536798
1400000US06037215101,6037215101,2023,1943,345,17.756048
1400000US06037215102,6037215102,2023,2150,330,15.348837
1400000US06037216100,6037216100,2023,1021,20,1.9588639
1400000US06037216201,6037216201,2023,1462,47,3.2147744
1400000US06037216202,6037216202,2023,1445,0,0
1400000US06037216301,6037216301,2023,631,42,6.6561012
1400000US06037216302,6037216302,2023,1744,146,8.3715601
1400000US06037216401,6037216401,2023,1792,142,7.9241071
1400000US06037216402,6037216402,2023,1216,110,9.0460529
1400000US06037216700,6037216700,2023,1565,141,9.0095844
1400000US06037216800,6037216800,2023,1425,82,5.7543859
1400000US06037216901,6037216901,2023,1246,77,6.1797752
1400000US06037216902,6037216902,2023,1129,96,8.5031004
1400000US06037217001,6037217001,2023,1053,81,7.6923075
1400000US06037217002,6037217002,2023,2103,192,9.1298141
1400000US06037217101,6037217101,2023,925,169,18.270269
1400000US06037217102,6037217102,2023,1216,127,10.444079
1400000US06037217200,6037217200,2023,1695,205,12.094396
1400000US06037218110,6037218110,2023,1177,170,14.443501
1400000US06037218120,6037218120,2023,1348,318,23.590504
1400000US06037218210,6037218210,2023,1255,245,19.521912
1400000US06037218220,6037218220,2023,1486,191,12.853297
1400000US06037218300,6037218300,2023,2113,95,4.4959774
1400000US06037218400,6037218400,2023,1345,123,9.1449814
1400000US06037218500,6037218500,2023,968,167,17.252066
1400000US06037218600,6037218600,2023,1096,115,10.492701
1400000US06037218701,6037218701,2023,816,134,16.421568
1400000US06037218702,6037218702,2023,843,60,7.1174378
1400000US06037218800,6037218800,2023,939,50,5.3248138
1400000US06037218900,6037218900,2023,2136,253,11.844569
1400000US06037219010,6037219010,2023,1013,83,8.1934843
1400000US06037219020,6037219020,2023,1290,128,9.9224806
1400000US06037219300,6037219300,2023,1433,155,10.816469
1400000US06037219500,6037219500,2023,810,96,11.851851
1400000US06037219700,6037219700,2023,1338,75,5.605381
1400000US06037219800,6037219800,2023,967,101,10.444674
1400000US06037219901,6037219901,2023,1626,158,9.7170973
1400000US06037219902,6037219902,2023,1363,51,3.7417462
1400000US06037220000,6037220000,2023,2210,325,14.705882
1400000US06037220100,6037220100,2023,1083,180,16.620499
1400000US06037221110,6037221110,2023,1055,289,27.393366
1400000US06037221120,6037221120,2023,752,176,23.404255
1400000US06037221210,6037221210,2023,869,94,10.817031
1400000US06037221220,6037221220,2023,931,171,18.367348
1400000US06037221302,6037221302,2023,1175,347,29.531916
1400000US06037221303,6037221303,2023,717,223,31.101812
1400000US06037221304,6037221304,2023,1137,132,11.609499
1400000US06037221401,6037221401,2023,1217,197,16.187346
1400000US06037221402,6037221402,2023,967,219,22.647364
1400000US06037221500,6037221500,2023,1165,395,33.905579
1400000US06037221601,6037221601,2023,962,221,22.972973
1400000US06037221602,6037221602,2023,794,104,13.098237
1400000US06037221710,6037221710,2023,889,291,32.73341
1400000US06037221810,6037221810,2023,901,273,30.299667
1400000US06037221820,6037221820,2023,969,320,33.023735
1400000US06037221900,6037221900,2023,932,325,34.871246
1400000US06037222001,6037222001,2023,949,110,11.591148
1400000US06037222002,6037222002,2023,1426,321,22.510519
1400000US06037222100,6037222100,2023,1191,219,18.387909
1400000US06037222200,6037222200,2023,1318,206,15.629742
1400000US06037222500,6037222500,2023,1229,153,12.449145
1400000US06037222600,6037222600,2023,1621,346,21.344849
1400000US06037222700,6037222700,2023,177,73,41.242939
1400000US06037224010,6037224010,2023,1706,606,35.521687
1400000US06037224020,6037224020,2023,936,413,44.123932
1400000US06037224200,6037224200,2023,752,189,25.132978
1400000US06037224310,6037224310,2023,588,175,29.761906
1400000US06037224320,6037224320,2023,1115,304,27.264574
1400000US06037224410,6037224410,2023,1016,330,32.480316
1400000US06037224420,6037224420,2023,894,345,38.590603
1400000US06037224600,6037224600,2023,776,189,24.355671
1400000US06037224701,6037224701,2023,401,157,39.152119
1400000US06037224702,6037224702,2023,718,359,50
1400000US06037226001,6037226001,2023,598,207,34.615383
1400000US06037226002,6037226002,2023,1209,551,45.574856
1400000US06037226410,6037226410,2023,835,180,21.556887
1400000US06037226420,6037226420,2023,1307,181,13.848508
1400000US06037226701,6037226701,2023,610,37,6.0655737
1400000US06037226702,6037226702,2023,867,145,16.724337
1400000US06037227010,6037227010,2023,1079,111,10.287303
1400000US06037227020,6037227020,2023,771,38,4.9286642
1400000US06037228100,6037228100,2023,1147,73,6.364429
1400000US06037228210,6037228210,2023,948,127,13.396625
1400000US06037228220,6037228220,2023,1017,167,16.420845
1400000US06037228310,6037228310,2023,1118,251,22.450806
1400000US06037228320,6037228320,2023,749,64,8.5447264
1400000US06037228410,6037228410,2023,716,114,15.921787
1400000US06037228420,6037228420,2023,662,112,16.918428
1400000US06037228500,6037228500,2023,1180,218,18.474577
1400000US06037228600,6037228600,2023,1073,200,18.63933
1400000US06037228710,6037228710,2023,996,104,10.441767
1400000US06037228720,6037228720,2023,1139,68,5.970149
1400000US06037228800,6037228800,2023,1240,210,16.935484
1400000US06037228900,6037228900,2023,916,168,18.340611
1400000US06037229100,6037229100,2023,1092,236,21.611721
1400000US06037229200,6037229200,2023,1144,126,11.013986
1400000US06037229300,6037229300,2023,1363,294,21.570066
1400000US06037229410,6037229410,2023,839,111,13.230036
1400000US06037229420,6037229420,2023,1004,177,17.629482
1400000US06037231100,6037231100,2023,658,180,27.355623
1400000US06037231210,6037231210,2023,1218,234,19.211823
1400000US06037231220,6037231220,2023,1367,430,31.455742
1400000US06037231301,6037231301,2023,792,113,14.267676
1400000US06037231302,6037231302,2023,805,73,9.0683231
1400000US06037231400,6037231400,2023,1466,279,19.031378
1400000US06037231500,6037231500,2023,1504,177,11.768617
1400000US06037231601,6037231601,2023,744,66,8.8709679
1400000US06037231602,6037231602,2023,632,16,2.5316455
1400000US06037231603,6037231603,2023,760,133,17.5
1400000US06037231710,6037231710,2023,1185,346,29.198313
1400000US06037231720,6037231720,2023,1514,544,35.931309
1400000US06037231800,6037231800,2023,1372,249,18.148687
1400000US06037231901,6037231901,2023,785,108,13.757962
1400000US06037231902,6037231902,2023,783,114,14.559387
1400000US06037232110,6037232110,2023,845,162,19.171598
1400000US06037232120,6037232120,2023,1465,194,13.242321
1400000US06037232200,6037232200,2023,866,133,15.357967
1400000US06037232300,6037232300,2023,1229,164,13.344182
1400000US06037232401,6037232401,2023,1069,124,11.599626
1400000US06037232402,6037232402,2023,1003,32,3.1904287
