geoid,geoid20,year,denom_total_hh,med_hh_inc_adj,med_hh_inc
1400000US06037650701,6037650701,2022,1034,136512.27,131136
1400000US06037650702,6037650702,2022,1665,152168.86,146176
1400000US06037650801,6037650801,2022,1698,135026.77,129709
1400000US06037650802,6037650802,2022,1491,127672.11,122644
1400000US06037650901,6037650901,2022,2680,97319.742,93487
1400000US06037650903,6037650903,2022,1804,87972.625,84508
1400000US06037650904,6037650904,2022,1108,133082.17,127841
1400000US06037651001,6037651001,2022,2063,122751.31,117917
1400000US06037651002,6037651002,2022,1843,128468.48,123409
1400000US06037651101,6037651101,2022,1783,115810.98,111250
1400000US06037651102,6037651102,2022,1895,81934.836,78708
1400000US06037651201,6037651201,2022,1824,165508.2,158990
1400000US06037651221,6037651221,2022,1578,108263.75,104000
1400000US06037651222,6037651222,2022,2681,108314.76,104049
1400000US06037651302,6037651302,2022,2558,165929.81,159395
1400000US06037651304,6037651304,2022,2692,114848.06,110325
1400000US06037651401,6037651401,2022,1299,99086.313,95184
1400000US06037651402,6037651402,2022,2273,105401.01,101250
1400000US06037670001,6037670001,2022,1414,108654.13,104375
1400000US06037670002,6037670002,2022,1505,78045.672,74972
1400000US06037670003,6037670003,2022,2415,94556.938,90833
1400000US06037670101,6037670101,2022,1247,82629.188,79375
1400000US06037670102,6037670102,2022,1665,72207.758,69364
1400000US06037670201,6037670201,2022,1544,176318.97,169375
1400000US06037670202,6037670202,2022,892,235091.61,225833
1400000US06037670324,6037670324,2022,2310,215054.48,206585
1400000US06037670326,6037670326,2022,1450,246671.67,236957
1400000US06037670328,6037670328,2022,1746,259658.11,249432
1400000US06037670405,6037670405,2022,1242,151432.88,145469
1400000US06037670406,6037670406,2022,655,228368.84,219375
1400000US06037670407,6037670407,2022,2449,137498.09,132083
1400000US06037670413,6037670413,2022,1808,189682.25,182212
1400000US06037670416,6037670416,2022,1720,161495.16,155135
1400000US06037670417,6037670417,2022,1061,161755.41,155385
1400000US06037670418,6037670418,2022,1622,222122.86,213375
1400000US06037670500,6037670500,2022,682,260249.41,250000
1400000US06037670603,6037670603,2022,690,225689.33,216801
1400000US06037670604,6037670604,2022,2435,155322.05,149205
1400000US06037670701,6037670701,2022,2245,175613.17,168697
1400000US06037670702,6037670702,2022,2185,216711.77,208177
1400000US06037700101,6037700101,2022,3798,69643.781,66901
1400000US06037700102,6037700102,2022,2892,56888.438,54648
1400000US06037700200,6037700200,2022,4653,92130.367,88502
1400000US06037700300,6037700300,2022,4351,100636.36,96673
1400000US06037700400,6037700400,2022,3336,98029.703,94169
1400000US06037700501,6037700501,2022,2914,110002.22,105670
1400000US06037700502,6037700502,2022,3533,106635.63,102436
1400000US06037700600,6037700600,2022,2068,247887.56,238125
1400000US06037700700,6037700700,2022,1318,229080.89,220059
1400000US06037700801,6037700801,2022,2870,79358.367,76233
1400000US06037700802,6037700802,2022,2263,115956.73,111390
1400000US06037700901,6037700901,2022,1643,111762.55,107361
1400000US06037700902,6037700902,2022,3571,96243.352,92453
1400000US06037701000,6037701000,2022,3000,119440.95,114737
1400000US06037701201,6037701201,2022,1669,249380.34,239559
1400000US06037701202,6037701202,2022,1997,165318.75,158808
1400000US06037701302,6037701302,2022,3106,105308.36,101161
1400000US06037701304,6037701304,2022,3446,137393.98,131983
1400000US06037701402,6037701402,2022,4433,121063.86,116296
1400000US06037701501,6037701501,2022,2986,137554.3,132137
1400000US06037701502,6037701502,2022,2246,109778.41,105455
1400000US06037701601,6037701601,2022,1833,160920.53,154583
1400000US06037701602,6037701602,2022,2090,127419.15,122401
1400000US06037701701,6037701701,2022,1923,76731.938,73710
1400000US06037701702,6037701702,2022,1968,76935.969,73906
1400000US06037701801,6037701801,2022,3011,80883.43,77698
1400000US06037701802,6037701802,2022,2294,92778.914,89125
1400000US06037701902,6037701902,2022,3826,78662.984,75565
1400000US06037702002,6037702002,2022,3662,100626.99,96664
1400000US06037702102,6037702102,2022,4202,102043.79,98025
1400000US06037702201,6037702201,2022,2423,109600.39,105284
1400000US06037702202,6037702202,2022,1919,146854.58,141071
1400000US06037702300,6037702300,2022,3239,119626.24,114915
1400000US06037702400,6037702400,2022,2189,135237.05,129911
1400000US06037702501,6037702501,2022,2427,142291.88,136688
1400000US06037702502,6037702502,2022,2308,113709.21,109231
1400000US06037702600,6037702600,2022,2663,167617.27,161016
1400000US06037702700,6037702700,2022,1372,155810.28,149674
1400000US06037702801,6037702801,2022,2323,110117.77,105781
1400000US06037702802,6037702802,2022,1085,108456.34,104185
1400000US06037702803,6037702803,2022,1255,116515.74,111927
1400000US06037702900,6037702900,2022,6810,141142.63,135584
1400000US06037703002,6037703002,2022,3050,163203.44,156776
1400000US06037703003,6037703003,2022,3350,96937.695,93120
1400000US06037703100,6037703100,2022,2718,126649.85,121662
1400000US06037703200,6037703200,2022,2371,96600.414,92796
1400000US06037800101,6037800101,2022,1970,194629.08,186964
1400000US06037800103,6037800103,2022,1337,139618.59,134120
1400000US06037800104,6037800104,2022,1662,145102.58,139388
1400000US06037800202,6037800202,2022,2121,239755.28,230313
1400000US06037800204,6037800204,2022,1841,171590.77,164833
1400000US06037800205,6037800205,2022,1698,122036.15,117230
1400000US06037800206,6037800206,2022,1174,260249.41,250000
1400000US06037800324,6037800324,2022,2431,160613.44,154288
1400000US06037800325,6037800325,2022,1494,172538.06,165743
1400000US06037800328,6037800328,2022,402,260249.41,250000
1400000US06037800333,6037800333,2022,1161,110996.37,106625
1400000US06037800334,6037800334,2022,1334,179572.09,172500
1400000US06037800335,6037800335,2022,2113,138697.31,133235
1400000US06037800336,6037800336,2022,1251,229995.92,220938
1400000US06037800337,6037800337,2022,1872,104946.09,100813
1400000US06037800338,6037800338,2022,2058,207042.97,198889
1400000US06037800406,6037800406,2022,1125,175313.36,168409
1400000US06037800410,6037800410,2022,739,145219.17,139500
1400000US06037800411,6037800411,2022,1105,198990.86,191154
1400000US06037800412,6037800412,2022,2115,158231.64,152000
1400000US06037800504,6037800504,2022,1669,201437.2,193504
1400000US06037800506,6037800506,2022,1701,247941.69,238177
1400000US06037900102,6037900102,2022,467,47867.152,45982
1400000US06037900103,6037900103,2022,1817,61870.652,59434
1400000US06037900104,6037900104,2022,1906,60346.633,57970
1400000US06037900301,6037900301,2022,1059,65396.512,62821
1400000US06037900501,6037900501,2022,2264,78457.906,75368
1400000US06037900504,6037900504,2022,2097,89066.711,85559
1400000US06037900505,6037900505,2022,1403,81124.945,77930
1400000US06037900506,6037900506,2022,1543,80178.68,77021
1400000US06037900508,6037900508,2022,1108,92041.883,88417
1400000US06037900509,6037900509,2022,1325,63093.824,60609
1400000US06037900510,6037900510,2022,1099,53269.93,51172
1400000US06037900602,6037900602,2022,1811,50693.461,48697
1400000US06037900606,6037900606,2022,1527,45385.414,43598
1400000US06037900607,6037900607,2022,1343,64865.602,62311
1400000US06037900608,6037900608,2022,1211,76083.391,73087
1400000US06037900609,6037900609,2022,1579,58295.867,56000
1400000US06037900610,6037900610,2022,1204,28756.518,27624
1400000US06037900611,6037900611,2022,1181,88305.742,84828
1400000US06037900701,6037900701,2022,1691,51330.551,49309
1400000US06037900703,6037900703,2022,2304,65579.727,62997
1400000US06037900704,6037900704,2022,1712,54596.16,52446
1400000US06037900705,6037900705,2022,2234,58556.117,56250
1400000US06037900804,6037900804,2022,1127,50260.406,48281
1400000US06037900805,6037900805,2022,1685,94395.578,90678
1400000US06037900806,6037900806,2022,2190,25506.523,24502
1400000US06037900807,6037900807,2022,1258,78406.898,75319
1400000US06037900808,6037900808,2022,1400,70172.609,67409
1400000US06037900901,6037900901,2022,1053,51368.027,49345
1400000US06037900902,6037900902,2022,665,61158.609,58750
1400000US06037901003,6037901003,2022,,,
1400000US06037901007,6037901007,2022,768,100404.22,96450
1400000US06037901008,6037901008,2022,1096,92094.977,88468
1400000US06037901009,6037901009,2022,1974,97557.094,93715
1400000US06037901010,6037901010,2022,2020,77099.406,74063
1400000US06037901011,6037901011,2022,2086,85935.391,82551
1400000US06037901012,6037901012,2022,1738,121650.98,116860
1400000US06037901013,6037901013,2022,1315,128361.25,123306
1400000US06037901014,6037901014,2022,1544,121910.19,117109
1400000US06037901101,6037901101,2022,1902,94092.648,90387
1400000US06037901102,6037901102,2022,2103,95907.109,92130
1400000US06037901209,6037901209,2022,648,81165.539,77969
1400000US06037901210,6037901210,2022,709,105184.48,101042
1400000US06037901214,6037901214,2022,1517,108993.49,104701
1400000US06037901215,6037901215,2022,1578,56040.023,53833
1400000US06037901216,6037901216,2022,914,113487.48,109018
1400000US06037901217,6037901217,2022,698,120004.13,115278
1400000US06037901218,6037901218,2022,771,198223.64,190417
1400000US06037901300,6037901300,2022,707,70771.18,67984
1400000US06037910002,6037910002,2022,2197,62893.953,60417
1400000US06037910210,6037910210,2022,2255,130156.97,125031
1400000US06037910211,6037910211,2022,537,233645.67,224444
1400000US06037910212,6037910212,2022,1191,115210.33,110673
1400000US06037910213,6037910213,2022,528,132416.98,127202
1400000US06037910214,6037910214,2022,1653,117945.03,113300
1400000US06037910215,6037910215,2022,2093,95405.352,91648
1400000US06037910216,6037910216,2022,1459,135730.47,130385
1400000US06037910217,6037910217,2022,1666,110345.75,106000
1400000US06037910218,6037910218,2022,1552,79743.539,76603
1400000US06037910301,6037910301,2022,1710,130376.63,125242
1400000US06037910302,6037910302,2022,2150,109233.96,104932
1400000US06037910401,6037910401,2022,2166,86691.156,83277
1400000US06037910404,6037910404,2022,1239,71101.18,68301
1400000US06037910405,6037910405,2022,1858,42729.828,41047
1400000US06037910501,6037910501,2022,2278,30511.641,29310
1400000US06037910502,6037910502,2022,1415,52365.301,50303
1400000US06037910504,6037910504,2022,1231,64757.34,62207
1400000US06037910505,6037910505,2022,893,73562.094,70665
1400000US06037910601,6037910601,2022,1775,67461.852,64805
1400000US06037910602,6037910602,2022,1543,50001.195,48032
1400000US06037910605,6037910605,2022,1412,62459.855,60000
1400000US06037910606,6037910606,2022,796,78493.305,75402
1400000US06037910607,6037910607,2022,1174,72219.211,69375
1400000US06037910608,6037910608,2022,1101,68338.367,65647
1400000US06037910706,6037910706,2022,1725,95398.063,91641
1400000US06037910707,6037910707,2022,1593,77133.758,74096
1400000US06037910709,6037910709,2022,498,110792.34,106429
1400000US06037910712,6037910712,2022,862,93842.813,90147
1400000US06037910713,6037910713,2022,1619,91479.75,87877
1400000US06037910714,6037910714,2022,1032,79934.039,76786
1400000US06037910715,6037910715,2022,2039,78563.047,75469
1400000US06037910716,6037910716,2022,1813,96109.063,92324
1400000US06037910717,6037910717,2022,595,94991.031,91250
1400000US06037910718,6037910718,2022,1377,90814.547,87238
1400000US06037910719,6037910719,2022,1041,108383.47,104115
1400000US06037910720,6037910720,2022,1642,78725.445,75625
1400000US06037910721,6037910721,2022,1047,50653.902,48659
1400000US06037910804,6037910804,2022,1119,133745.3,128478
1400000US06037910807,6037910807,2022,1930,129799.91,124688
1400000US06037910808,6037910808,2022,1145,109521.27,105208
1400000US06037910809,6037910809,2022,696,173420.83,166591
1400000US06037910810,6037910810,2022,842,179495.05,172426
1400000US06037910814,6037910814,2022,1359,119165.08,114472
1400000US06037910815,6037910815,2022,1886,115532,110982
1400000US06037911001,6037911001,2022,1719,82354.359,79111
1400000US06037911100,6037911100,2022,2064,67805.383,65135
1400000US06037920013,6037920013,2022,2331,139517.63,134023
1400000US06037920015,6037920015,2022,1953,193262.25,185651
1400000US06037920016,6037920016,2022,1625,177451.58,170463
1400000US06037920017,6037920017,2022,1413,147505.2,141696
1400000US06037920018,6037920018,2022,703,149229.09,143352
1400000US06037920020,6037920020,2022,1941,110524.8,106172
1400000US06037920028,6037920028,2022,2531,144978.7,139269
1400000US06037920029,6037920029,2022,1268,112980.51,108531
1400000US06037920030,6037920030,2022,2044,117274.63,112656
1400000US06037920031,6037920031,2022,2644,64987.398,62428
1400000US06037920034,6037920034,2022,1234,136525.8,131149
1400000US06037920035,6037920035,2022,2478,106807.4,102601
1400000US06037920038,6037920038,2022,823,71798.648,68971
1400000US06037920039,6037920039,2022,551,138675.45,133214
1400000US06037920040,6037920040,2022,1030,117892.98,113250
1400000US06037920041,6037920041,2022,940,121086.76,116318
1400000US06037920042,6037920042,2022,2543,126807.04,121813
1400000US06037920043,6037920043,2022,2544,159793.13,153500
1400000US06037920044,6037920044,2022,850,110074.05,105739
1400000US06037920045,6037920045,2022,1454,165072.03,158571
1400000US06037920046,6037920046,2022,1345,87241.844,83806
1400000US06037920047,6037920047,2022,2214,66492.68,63874
1400000US06037920048,6037920048,2022,1833,94626.68,90900
1400000US06037920049,6037920049,2022,1720,172493.3,165700
1400000US06037920050,6037920050,2022,596,70917.961,68125
1400000US06037920102,6037920102,2022,1805,98894.773,95000
1400000US06037920104,6037920104,2022,869,153167.19,147135
1400000US06037920106,6037920106,2022,1064,111454.41,107065
1400000US06037920109,6037920109,2022,1975,131326.02,126154
1400000US06037920110,6037920110,2022,1003,153261.91,147226
1400000US06037920111,6037920111,2022,1032,133798.38,128529
1400000US06037920112,6037920112,2022,1576,126264.68,121292
1400000US06037920114,6037920114,2022,2303,126766.45,121774
1400000US06037920115,6037920115,2022,1728,105445.77,101293
1400000US06037920116,6037920116,2022,1591,141359.14,135792
1400000US06037920118,6037920118,2022,1862,146431.92,140665
1400000US06037920119,6037920119,2022,494,182174.58,175000
1400000US06037920120,6037920120,2022,1072,222929.64,214150
1400000US06037920121,6037920121,2022,3192,155084.7,148977
1400000US06037920200,6037920200,2022,,,
1400000US06037920303,6037920303,2022,681,133703.66,128438
1400000US06037920312,6037920312,2022,2319,93075.594,89410
1400000US06037920313,6037920313,2022,1688,168047.2,161429
1400000US06037920314,6037920314,2022,1025,139016.91,133542
1400000US06037920322,6037920322,2022,1024,132987.44,127750
1400000US06037920326,6037920326,2022,2463,137151.44,131750
1400000US06037920328,6037920328,2022,928,122767.97,117933
1400000US06037920329,6037920329,2022,2769,112421.49,107994
1400000US06037920330,6037920330,2022,1782,105401.01,101250
1400000US06037920331,6037920331,2022,1269,125302.8,120368
1400000US06037920332,6037920332,2022,607,121252.28,116477
1400000US06037920334,6037920334,2022,2532,102870.34,98819
1400000US06037920338,6037920338,2022,1726,176089.95,169155
1400000US06037920339,6037920339,2022,2737,152858,146838
1400000US06037920340,6037920340,2022,788,101719,97713
1400000US06037920341,6037920341,2022,851,64876.012,62321
1400000US06037920342,6037920342,2022,913,77145.211,74107
1400000US06037920343,6037920343,2022,1286,77033.82,74000
1400000US06037930400,6037930400,2022,548,100326.14,96375
1400000US06037980001,6037980001,2022,,,
1400000US06037980002,6037980002,2022,,,
1400000US06037980003,6037980003,2022,,,
1400000US06037980004,6037980004,2022,,,
1400000US06037980005,6037980005,2022,,,
1400000US06037980006,6037980006,2022,,,
1400000US06037980007,6037980007,2022,,,
1400000US06037980008,6037980008,2022,26,,
1400000US06037980009,6037980009,2022,,,
1400000US06037980010,6037980010,2022,92,,
1400000US06037980011,6037980011,2022,35,260249.41,250000
1400000US06037980012,6037980012,2022,,,
1400000US06037980013,6037980013,2022,,,
1400000US06037980014,6037980014,2022,14,,
1400000US06037980015,6037980015,2022,507,67014.219,64375
1400000US06037980016,6037980016,2022,94,72187.977,69345
